2022-12-15 05:22:08 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114922/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x020D6EB0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond'))"
2022-12-15 05:22:08 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114926/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x03025A70>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond'))"
2022-12-15 05:22:08 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114933/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x09951110>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond'))"
2022-12-15 05:22:08 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114931/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x09941530>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond'))"
2022-12-15 05:22:08 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114920/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x03017DB0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond'))"
2022-12-15 05:22:08 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114925/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x03025490>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond'))"
2022-12-15 05:22:08 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114936/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x099662B0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond'))"
2022-12-15 05:22:08 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114930/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x030172D0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond'))"
2022-12-15 05:22:08 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114921/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x0208EF10>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond'))"
2022-12-15 05:22:08 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114932/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x09941B10>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond'))"
2022-12-15 05:22:08 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114924/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x020D68F0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond'))"
2022-12-15 05:22:08 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114929/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x04A6EBD0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond'))"
2022-12-15 05:22:08 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114934/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x099516F0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond'))"
2022-12-15 05:22:09 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114945/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x020D68B0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
2022-12-15 05:22:09 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114945/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x099417D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
2022-12-15 05:22:09 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114945/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x09941650>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
2022-12-15 05:22:09 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114945/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x09941790>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
2022-12-15 05:22:09 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114945/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x099417B0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
2022-12-15 05:22:09 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114945/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x09941830>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
2022-12-15 05:22:09 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114927/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x03025C50>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
2022-12-15 05:22:09 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114935/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x020D6DF0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
2022-12-15 05:22:09 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114935/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x04A6E7F0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
2022-12-15 05:22:09 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114935/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x04A6E950>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
2022-12-15 05:22:09 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114935/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x04A6E930>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
2022-12-15 05:22:09 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114935/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x04A6E8B0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
2022-12-15 05:22:09 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114935/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x04A6E7F0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
2022-12-15 05:22:09 E Pelic Print           "HTTPSConnectionPool(host='jabra.jamacloud.com', port=443): Max retries exceeded with url: /rest/v1/items/10114935/upstreamrelationships (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x04A6E950>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
